time,E_scr_pv,E_scr_sv,c_temp_pv,c_temp_sv,k_rpm_pv,k_rpm_sv,n_temp_pv,n_temp_sv,scale_pv,s_temp_pv,s_temp_sv
2025-10-16 06:31:19.502408+00:00,8,8,70.1,70,186,1860,67.2,70,0,66.6,70
2025-10-16 06:31:20.658454+00:00,8,8,70,70,186,1860,67.2,70,0,66.4,70
2025-10-16 06:31:21.720921+00:00,8,8,70.1,70,186,1860,67.1,70,0,66.3,70
2025-10-16 06:31:22.798931+00:00,8,8,70.2,70,186,1860,67.2,70,0,66.2,70
2025-10-16 06:31:23.876945+00:00,8,8,70.1,70,186,1860,67.1,70,0,66,70
2025-10-16 06:31:24.939334+00:00,8,8,70.1,70,186,1860,67.2,70,0,66,70
2025-10-16 06:31:26.017346+00:00,8,8,70,70,186,1860,67.1,70,0,66,70
2025-10-16 06:31:27.095355+00:00,8,8,70.1,70,186,1860,67.1,70,0,66,70
2025-10-16 06:31:28.157742+00:00,8,8,70.1,70,186,1860,67.2,70,0,66,70
2025-10-16 06:31:29.235755+00:00,8,8,70.1,70,186,1860,67.2,70,0,66,70
2025-10-16 06:31:30.345008+00:00,8,8,70.1,70,186,1860,67.3,70,0,66.1,70
2025-10-16 06:31:31.454267+00:00,8,8,70.1,70,186,1860,67.3,70,0,66.1,70
2025-10-16 06:31:32.563523+00:00,8,8,70.1,70,186,1860,67.4,70,0,66.1,70
2025-10-16 06:31:33.782151+00:00,8,8,70.1,70,186,1860,67.4,70,0,66.3,70
2025-10-16 06:31:34.860156+00:00,8,8,70.2,70,186,1860,67.4,70,0,66.6,70
2025-10-16 06:31:35.938163+00:00,8,8,70.1,70,186,1860,67.4,70,0,66.5,70
2025-10-16 06:31:37.000550+00:00,8,8,70.1,70,186,1860,67.4,70,0,66.6,70
2025-10-16 06:31:38.062938+00:00,8,8,70.1,70,186,1860,67.4,70,0,66.7,70
2025-10-16 06:31:39.172196+00:00,8,8,70.1,70,186,1860,67.5,70,0,66.9,70
2025-10-16 06:31:40.250209+00:00,8,8,70.1,70,186,1860,67.5,70,0,66.9,70
2025-10-16 06:31:41.328218+00:00,8,8,70.1,70,186,1860,67.4,70,0,67.1,70
2025-10-16 06:31:42.406226+00:00,8,8,70.1,70,186,1860,67.4,70,0,67.2,70
2025-10-16 06:31:43.499870+00:00,8,8,70.1,70,186,1860,67.3,70,0,67.2,70
2025-10-16 06:31:44.577794+00:00,8,8,70.2,70,186,1860,67.4,70,0,67.5,70
2025-10-16 06:31:45.687136+00:00,8,8,70.1,70,186,1860,67.4,70,0,67.6,70
2025-10-16 06:31:46.765140+00:00,8,8,70.1,70,186,1860,67.2,70,0,67.6,70
2025-10-16 06:31:47.874400+00:00,8,8,70.1,70,186,1860,67.3,70,0,67.7,70
2025-10-16 06:31:48.952412+00:00,8,8,70.1,70,186,1860,67.3,70,3.06,67.8,70
2025-10-16 06:31:50.014796+00:00,8,8,70.1,70,186,1860,67.2,70,3.06,67.9,70
2025-10-16 06:31:51.108429+00:00,8,8,70.1,70,186,1860,67.2,70,3.06,68.2,70
2025-10-16 06:31:52.170819+00:00,8,8,70.1,70,186,1860,67.2,70,0,68.2,70
2025-10-16 06:31:53.248830+00:00,8,8,70.1,70,186,1860,67.4,70,0,68.3,70
2025-10-16 06:31:54.342382+00:00,8,8,70.2,70,186,1860,67.3,70,0,68.3,70
2025-10-16 06:31:55.420393+00:00,8,8,70.2,70,186,1860,67.3,70,0,68.3,70
2025-10-16 06:31:56.498483+00:00,8,8,70.1,70,186,1860,67.3,70,0,68.1,70
2025-10-16 06:31:57.576496+00:00,8,8,70.1,70,186,1860,67.3,70,0,67.9,70
2025-10-16 06:31:58.670049+00:00,8,8,70.1,70,186,1860,67.3,70,0,67.7,70
2025-10-16 06:31:59.748060+00:00,8,8,70.1,70,186,1860,67.3,70,0,67.6,70
2025-10-16 06:32:00.826148+00:00,8,8,70.1,70,186,1860,67.3,70,0,67.4,70
2025-10-16 06:32:01.919712+00:00,8,8,70.1,70,186,1860,67.3,70,0,67.2,70
2025-10-16 06:32:02.997796+00:00,8,8,70.1,70,186,1860,67.2,70,0,67.2,70
2025-10-16 06:32:04.122678+00:00,8,8,70.1,70,186,1860,67.2,70,0,67,70
2025-10-16 06:32:05.200606+00:00,8,8,70.1,70,186,1860,67.1,70,0,66.8,70
2025-10-16 06:32:06.294321+00:00,8,8,70.2,70,186,1860,67.1,70,0,66.8,70
2025-10-16 06:32:07.387954+00:00,8,8,70.1,70,186,1860,67.1,70,0,66.6,70
2025-10-16 06:32:08.450345+00:00,8,8,70.1,70,186,1860,67.1,70,0,66.5,70
2025-10-16 06:32:09.528357+00:00,8,8,70.1,70,186,1860,67,70,0,66.5,70
2025-10-16 06:32:10.590752+00:00,8,8,70.1,70,186,1860,67,70,0,66.5,70
2025-10-16 06:32:11.684380+00:00,8,8,70.1,70,186,1860,67,70,0,66.2,70
2025-10-16 06:32:12.762378+00:00,8,8,70.1,70,186,1860,66.8,70,0,66.2,70
2025-10-16 06:32:13.840402+00:00,8,8,70.1,70,186,1860,66.9,70,0,66,70
2025-10-16 06:32:14.902786+00:00,8,8,70.2,70,186,1860,66.8,70,0,65.9,70
2025-10-16 06:32:15.980793+00:00,8,8,70.1,70,186,1860,66.8,70,0,65.9,70
2025-10-16 06:32:17.355646+00:00,8,8,70.2,70,186,1860,66.7,70,0,66,70
2025-10-16 06:32:18.418038+00:00,8,8,70.2,70,186,1860,66.7,70,0,66,70
2025-10-16 06:32:19.480425+00:00,8,8,70.1,70,186,1860,66.7,70,0,66,70
2025-10-16 06:32:20.589680+00:00,8,8,70.1,70,186,1860,66.7,70,0,66.1,70
2025-10-16 06:32:21.683313+00:00,8,8,70.1,70,186,1860,66.7,70,0,66.2,70
2025-10-16 06:32:22.745703+00:00,8,8,70.1,70,186,1860,66.7,70,3.07,66.2,70
2025-10-16 06:32:23.839351+00:00,8,8,70.1,70,186,1860,66.7,70,3.07,66.3,70
2025-10-16 06:32:24.901723+00:00,8,8,70,70,186,1860,66.7,70,0,66.3,70
2025-10-16 06:32:25.995355+00:00,8,8,70.1,70,186,1860,66.6,70,0,66.5,70
2025-10-16 06:32:27.057752+00:00,8,8,70.1,70,186,1860,66.6,70,0,66.6,70
2025-10-16 06:32:28.120133+00:00,8,8,70.1,70,186,1860,66.6,70,0,66.8,70
2025-10-16 06:32:29.213685+00:00,8,8,70.2,70,186,1860,66.7,70,0,67,70
2025-10-16 06:32:30.291776+00:00,8,8,70.1,70,186,1860,66.7,70,0,67.1,70
2025-10-16 06:32:31.369786+00:00,8,8,70.1,70,186,1860,66.8,70,0,67.2,70
2025-10-16 06:32:32.447798+00:00,8,8,70.1,70,186,1860,66.7,70,0,67.4,70
2025-10-16 06:32:33.541351+00:00,8,8,70.1,70,186,1860,66.7,70,0,67.4,70
2025-10-16 06:32:34.619444+00:00,8,8,70.2,70,186,1860,66.9,70,0,67.6,70
2025-10-16 06:32:35.697460+00:00,8,8,70.1,70,186,1860,66.8,70,0,67.7,70
2025-10-16 06:32:36.791086+00:00,8,8,70.1,70,186,1860,66.9,70,0,67.8,70
2025-10-16 06:32:37.869099+00:00,8,8,70.1,70,186,1860,66.9,70,0,67.9,70
2025-10-16 06:32:38.947106+00:00,8,8,70,70,186,1860,66.9,70,0,68,70
2025-10-16 06:32:40.056286+00:00,8,8,70,70,186,1860,67,70,0,68.1,70
2025-10-16 06:32:41.134313+00:00,8,8,70.1,70,186,1860,67,70,0,68.1,70
2025-10-16 06:32:42.212307+00:00,8,8,70.1,70,186,1860,67.2,70,0,68.2,70
2025-10-16 06:32:43.321655+00:00,8,8,70.1,70,186,1860,67.3,70,0,68.3,70
2025-10-16 06:32:44.399653+00:00,8,8,70.1,70,186,1860,67.2,70,0,68.2,70
2025-10-16 06:32:45.493288+00:00,8,8,70.1,70,186,1860,67.3,70,0,68.2,70
2025-10-16 06:32:46.680662+00:00,8,8,70.1,70,186,1860,67.2,70,0,68,70
2025-10-16 06:32:47.789841+00:00,8,8,70.1,70,186,1860,67.3,70,0,67.7,70
2025-10-16 06:32:48.867851+00:00,8,8,70.1,70,186,1860,67.4,70,0,67.5,70
2025-10-16 06:32:49.945944+00:00,8,8,70.2,70,186,1860,67.3,70,0,67.4,70
2025-10-16 06:32:51.086445+00:00,8,8,70.1,70,186,1860,67.4,70,0,67.2,70
2025-10-16 06:32:52.195624+00:00,8,8,70.1,70,186,1860,67.4,70,0,67,70
2025-10-16 06:32:53.273656+00:00,8,8,70.1,70,186,1860,67.5,70,0,66.8,70
2025-10-16 06:32:54.367346+00:00,8,8,70.1,70,186,1860,67.5,70,0,66.7,70
2025-10-16 06:32:55.445353+00:00,8,8,70.1,70,186,1860,67.7,70,0,66.7,70
2025-10-16 06:32:56.523369+00:00,8,8,70.1,70,186,1860,67.5,70,0,66.6,70
2025-10-16 06:32:57.648253+00:00,8,8,70.1,70,186,1860,67.5,70,0,66.4,70
2025-10-16 06:32:58.726264+00:00,8,8,70.1,70,186,1860,67.6,70,0,66.4,70
2025-10-16 06:32:59.804287+00:00,8,8,70.1,70,186,1860,67.6,70,0,66.2,70
2025-10-16 06:33:00.897904+00:00,8,8,70.2,70,186,1860,67.7,70,0,66.2,70
2025-10-16 06:33:01.991539+00:00,8,8,70,70,186,1860,67.7,70,3.07,66.1,70
2025-10-16 06:33:03.069550+00:00,8,8,70.1,70,186,1860,67.7,70,3.07,66,70
2025-10-16 06:33:04.178729+00:00,8,8,70,70,186,1860,67.7,70,0,65.9,70
2025-10-16 06:33:05.256738+00:00,8,8,70.1,70,186,1860,67.8,70,0,65.9,70
2025-10-16 06:33:06.397243+00:00,8,8,70.1,70,186,1860,67.7,70,0,65.9,70
2025-10-16 06:33:07.615948+00:00,8,8,70.1,70,186,1860,67.7,70,0,65.8,70
2025-10-16 06:33:08.693954+00:00,8,8,70.2,70,186,1860,67.7,70,0,65.9,70
2025-10-16 06:33:09.803212+00:00,8,8,70,70,186,1860,67.6,70,0,66,70
2025-10-16 06:33:10.881228+00:00,8,8,70.1,70,186,1860,67.6,70,0,66.1,70
2025-10-16 06:33:11.959232+00:00,8,8,70.1,70,186,1860,67.5,70,0,66.1,70
2025-10-16 06:33:13.021620+00:00,8,8,70.1,70,186,1860,67.5,70,0,66.2,70
2025-10-16 06:33:14.099631+00:00,8,8,70.1,70,186,1860,67.4,70,0,66.3,70
2025-10-16 06:33:15.193267+00:00,8,8,70.1,70,186,1860,67.4,70,0,66.3,70
2025-10-16 06:33:16.271277+00:00,8,8,70.1,70,186,1860,67.3,70,0,66.4,70
2025-10-16 06:33:17.396156+00:00,8,8,70.1,70,186,1860,67.2,70,0,66.5,70
2025-10-16 06:33:18.458548+00:00,8,8,70,70,186,1860,67.2,70,0,66.7,70
2025-10-16 06:33:19.536557+00:00,8,8,70.1,70,186,1860,67.1,70,0,66.8,70
2025-10-16 06:33:20.598944+00:00,8,8,70.1,70,186,1860,67.1,70,0,66.9,70
2025-10-16 06:33:21.661328+00:00,8,8,70,70,186,1860,67,70,0,67,70
2025-10-16 06:33:22.739343+00:00,8,8,70.1,70,186,1860,67,70,0,67.1,70
2025-10-16 06:33:23.817363+00:00,8,8,70.2,70,186,1860,66.9,70,0,67.2,70
2025-10-16 06:33:24.895361+00:00,8,8,70,70,186,1860,66.8,70,0,67.3,70
2025-10-16 06:33:26.004618+00:00,8,8,70.1,70,186,1860,66.8,70,0,67.5,70
2025-10-16 06:33:27.082628+00:00,8,8,70,70,186,1860,66.8,70,0,67.6,70
2025-10-16 06:33:28.160640+00:00,8,8,70,70,186,1860,66.6,70,0,67.7,70
2025-10-16 06:33:29.222949+00:00,8,8,70,70,186,1860,66.7,70,0,67.8,70
2025-10-16 06:33:30.332299+00:00,8,8,70.1,70,186,1860,66.6,70,0,68,70
2025-10-16 06:33:31.582151+00:00,8,8,70.1,70,186,1860,66.5,70,0,68,70
2025-10-16 06:33:32.675791+00:00,8,8,70.1,70,186,1860,66.6,70,0,68.1,70
2025-10-16 06:33:33.753755+00:00,8,8,70.1,70,186,1860,66.5,70,0,68.3,70
2025-10-16 06:33:34.909844+00:00,8,8,70.1,70,186,1860,66.5,70,0,68.3,70
2025-10-16 06:33:35.972310+00:00,8,8,70.1,70,186,1860,66.5,70,0,68.3,70
2025-10-16 06:33:37.050316+00:00,8,8,70.1,70,186,1860,66.6,70,0,68.2,70
2025-10-16 06:33:38.128333+00:00,8,8,70.1,70,186,1860,66.6,70,0,68,70
2025-10-16 06:33:39.206347+00:00,8,8,70.1,70,186,1860,66.5,70,0,67.9,70
2025-10-16 06:33:40.284354+00:00,8,8,70.2,70,186,1860,66.6,70,0,67.7,70
2025-10-16 06:33:41.393610+00:00,8,8,70.1,70,186,1860,66.5,70,0,67.5,70
2025-10-16 06:33:42.471624+00:00,8,8,70.2,70,186,1860,66.6,70,0,67.4,70
2025-10-16 06:33:43.565259+00:00,8,8,70.1,70,186,1860,66.7,70,0,67.1,70
2025-10-16 06:33:44.643277+00:00,8,8,70,70,186,1860,66.7,70,0,67,70
2025-10-16 06:33:45.721286+00:00,8,8,70.1,70,186,1860,66.8,70,0,66.9,70
2025-10-16 06:33:46.783677+00:00,8,8,70.1,70,186,1860,66.8,70,0,66.7,70
2025-10-16 06:33:47.861677+00:00,8,8,70.1,70,186,1860,66.8,70,0,66.6,70
2025-10-16 06:33:48.924066+00:00,8,8,70.1,70,186,1860,66.9,70,0,66.6,70
2025-10-16 06:33:50.002074+00:00,8,8,70.1,70,186,1860,66.9,70,0,66.5,70
2025-10-16 06:33:51.080082+00:00,8,8,70.1,70,186,1860,66.9,70,0,66.3,70
2025-10-16 06:33:52.142474+00:00,8,8,70.1,70,186,1860,66.9,70,0,66.2,70
2025-10-16 06:33:53.251730+00:00,8,8,70.1,70,186,1860,67,70,0,66.2,70
2025-10-16 06:33:54.329738+00:00,8,8,70.1,70,186,1860,67,70,0,66,70
2025-10-16 06:33:55.392128+00:00,8,8,70,70,186,1860,67,70,0,66,70
2025-10-16 06:33:56.470140+00:00,8,8,70,70,186,1860,67,70,0,66.1,70
2025-10-16 06:33:57.548152+00:00,8,8,70,70,186,1860,67,70,0,66,70
2025-10-16 06:33:58.688656+00:00,8,8,70.1,70,186,1860,67,70,0,66,70
2025-10-16 06:33:59.797910+00:00,8,8,70,70,186,1860,67,70,0,66.1,70
2025-10-16 06:34:00.860296+00:00,8,8,70,70,186,1860,67.1,70,0,66,70
2025-10-16 06:34:01.938307+00:00,8,8,70.1,70,186,1860,67.1,70,0,66.1,70
2025-10-16 06:34:03.000695+00:00,8,8,70.1,70,186,1860,67.1,70,0,66.1,70
2025-10-16 06:34:04.109955+00:00,8,8,70,70,186,1860,67.1,70,0,66.2,70
2025-10-16 06:34:05.187897+00:00,8,8,70.1,70,186,1860,67.2,70,0,66.3,70
2025-10-16 06:34:06.297220+00:00,8,8,70.1,70,186,1860,67.2,70,0,66.4,70
2025-10-16 06:34:07.375231+00:00,8,8,70.1,70,186,1860,67.2,70,0,66.6,70
2025-10-16 06:34:08.468864+00:00,8,8,70.1,70,186,1860,67.3,70,0,66.6,70
2025-10-16 06:34:09.546798+00:00,8,8,70,70,186,1860,67.3,70,0,66.8,70
2025-10-16 06:34:10.671753+00:00,8,8,70,70,186,1860,67.3,70,0,66.8,70
2025-10-16 06:34:11.734147+00:00,8,8,70,70,186,1860,67.3,70,0,67,70
2025-10-16 06:34:12.796540+00:00,8,8,70.1,70,186,1860,67.3,70,0,67.1,70
2025-10-16 06:34:13.874548+00:00,8,8,70.1,70,186,1860,67.4,70,0,67.2,70
2025-10-16 06:34:14.952558+00:00,8,8,70.1,70,186,1860,67.3,70,0,67.3,70
2025-10-16 06:34:16.014940+00:00,8,8,70,70,186,1860,67.4,70,0,67.5,70
2025-10-16 06:34:17.092954+00:00,8,8,70.1,70,186,1860,67.4,70,0,67.6,70
2025-10-16 06:34:18.170962+00:00,8,8,70.1,70,186,1860,67.3,70,0,67.7,70
2025-10-16 06:34:19.248950+00:00,8,8,70.1,70,186,1860,67.3,70,0,67.8,70
2025-10-16 06:34:20.326984+00:00,8,8,70,70,186,1860,67.2,70,0,67.9,70
2025-10-16 06:34:21.404998+00:00,8,8,70,70,186,1860,67.1,70,0,68,70
2025-10-16 06:34:22.498641+00:00,8,8,70.1,70,186,1860,67.1,70,0,68.2,70
2025-10-16 06:34:23.592262+00:00,8,8,70.1,70,186,1860,67.1,70,0,68.2,70
2025-10-16 06:34:24.670274+00:00,8,8,70,70,186,1860,67.1,70,0,68.3,70
2025-10-16 06:34:25.748296+00:00,8,8,70.2,70,186,1860,66.9,70,0,68.3,70
2025-10-16 06:34:26.826297+00:00,8,8,70,70,186,1860,66.9,70,0,68.4,70
2025-10-16 06:34:27.904317+00:00,8,8,70,70,186,1860,66.8,70,0,68.2,70
2025-10-16 06:34:29.013562+00:00,8,8,70.1,70,186,1860,66.7,70,0,68,70
2025-10-16 06:34:30.091572+00:00,8,8,70.1,70,186,1860,66.6,70,0,67.8,70
2025-10-16 06:34:31.169585+00:00,8,8,70.1,70,186,1860,66.6,70,0,67.6,70
2025-10-16 06:34:32.247600+00:00,8,8,70.1,70,186,1860,66.7,70,0,67.5,70
2025-10-16 06:34:33.325605+00:00,8,8,70.1,70,186,1860,66.6,70,0,67.3,70
2025-10-16 06:34:34.403620+00:00,8,8,70.1,70,186,1860,66.5,70,0,67.2,70
2025-10-16 06:34:35.481628+00:00,8,8,70.1,70,186,1860,66.4,70,0,67,70
2025-10-16 06:34:36.544012+00:00,8,8,70,70,186,1860,66.4,70,0,66.9,70
2025-10-16 06:34:37.606406+00:00,8,8,70.1,70,186,1860,66.4,70,3.04,66.7,70
2025-10-16 06:34:38.699956+00:00,8,8,70,70,186,1860,66.3,70,3.04,66.8,70
2025-10-16 06:34:39.762426+00:00,8,8,70.1,70,186,1860,66.3,70,0,66.6,70
2025-10-16 06:34:40.840432+00:00,8,8,70.1,70,186,1860,66.2,70,0,66.4,70
2025-10-16 06:34:41.902834+00:00,8,8,70.1,70,186,1860,66.2,70,0,66.4,70
2025-10-16 06:34:42.965209+00:00,8,8,70,70,186,1860,66.2,70,0,66.3,70
2025-10-16 06:34:44.043219+00:00,8,8,70,70,186,1860,66.2,70,0,66.1,70
2025-10-16 06:34:45.136862+00:00,8,8,70,70,186,1860,66.1,70,0,66,70
2025-10-16 06:34:46.214784+00:00,8,8,70,70,186,1860,66.1,70,0,65.9,70
2025-10-16 06:34:47.277251+00:00,8,8,70,70,186,1860,66.1,70,0,65.9,70
2025-10-16 06:34:48.339637+00:00,8,8,70,70,186,1860,66.2,70,0,65.9,70
2025-10-16 06:34:49.433286+00:00,8,8,70,70,186,1860,66.1,70,0,65.9,70
2025-10-16 06:34:50.558155+00:00,8,8,70,70,186,1860,66,70,0,65.9,70
2025-10-16 06:34:51.651786+00:00,8,8,69.9,70,186,1860,66,70,0,65.8,70
2025-10-16 06:34:52.729718+00:00,8,8,70,70,186,1860,66,70,0,66,70
2025-10-16 06:34:53.792201+00:00,8,8,70,70,186,1860,66,70,0,66,70
2025-10-16 06:34:54.885833+00:00,8,8,70,70,186,1860,66.1,70,0,66.1,70
2025-10-16 06:34:55.963835+00:00,8,8,69.9,70,186,1860,66.1,70,0,66.2,70
2025-10-16 06:34:57.041848+00:00,8,8,70,70,186,1860,66.2,70,0,66.3,70
2025-10-16 06:34:58.104232+00:00,8,8,70,70,186,1860,66.2,70,0,66.4,70
2025-10-16 06:34:59.213406+00:00,8,8,70,70,186,1860,66.2,70,0,66.5,70
2025-10-16 06:35:00.416482+00:00,8,8,69.9,70,186,1860,66.2,70,0,66.6,70
2025-10-16 06:35:01.603870+00:00,8,8,70,70,186,1860,66.3,70,0,66.7,70
2025-10-16 06:35:02.681867+00:00,8,8,69.9,70,186,1860,66.5,70,0,66.8,70
2025-10-16 06:35:03.775422+00:00,8,8,69.9,70,186,1860,66.3,70,0,66.9,70
2025-10-16 06:35:04.853515+00:00,8,8,69.9,70,186,1860,66.5,70,0,67.1,70
2025-10-16 06:35:05.915924+00:00,8,8,69.9,70,186,1860,66.5,70,0,67.2,70
2025-10-16 06:35:06.993910+00:00,8,8,70,70,186,1860,66.6,70,0,67.3,70
2025-10-16 06:35:08.056309+00:00,8,8,70,70,186,1860,66.7,70,0,67.4,70
2025-10-16 06:35:09.134311+00:00,8,8,69.9,70,186,1860,66.7,70,0,67.5,70
2025-10-16 06:35:10.243486+00:00,8,8,69.9,70,186,1860,66.8,70,0,67.5,70
2025-10-16 06:35:11.321510+00:00,8,8,69.9,70,186,1860,66.8,70,0,67.7,70
2025-10-16 06:35:12.399516+00:00,8,8,70,70,186,1860,66.9,70,0,67.8,70
2025-10-16 06:35:13.477598+00:00,8,8,69.9,70,186,1860,67,70,0,67.9,70
2025-10-16 06:35:14.555608+00:00,8,8,70,70,186,1860,66.9,70,0,68,70
2025-10-16 06:35:15.633621+00:00,8,8,70.1,70,186,1860,67,70,0,68.2,70
2025-10-16 06:35:16.711629+00:00,8,8,69.9,70,186,1860,67.1,70,0,68.2,70
2025-10-16 06:35:17.789642+00:00,8,8,70,70,186,1860,67.1,70,0,68.2,70
2025-10-16 06:35:18.961397+00:00,8,8,69.9,70,186,1860,67.1,70,0,68.1,70
2025-10-16 06:35:20.055026+00:00,8,8,70,70,186,1860,67.1,70,0,68.2,70
2025-10-16 06:35:21.117414+00:00,8,8,70,70,186,1860,67.3,70,0,68,70
2025-10-16 06:35:22.179721+00:00,8,8,70,70,186,1860,67.2,70,0,67.8,70
2025-10-16 06:35:23.304601+00:00,8,8,69.9,70,186,1860,67.3,70,0,67.6,70
2025-10-16 06:35:24.382612+00:00,8,8,69.9,70,186,1860,67.3,70,0,67.4,70
2025-10-16 06:35:25.460624+00:00,8,8,70,70,186,1860,67.5,70,0,67.2,70
2025-10-16 06:35:26.538727+00:00,8,8,69.9,70,186,1860,67.4,70,0,67.1,70
2025-10-16 06:35:27.616724+00:00,8,8,70,70,186,1860,67.4,70,0,66.9,70
2025-10-16 06:35:28.694733+00:00,8,8,69.9,70,186,1860,67.4,70,0,66.7,70
2025-10-16 06:35:29.803997+00:00,8,8,70,70,186,1860,67.5,70,3.03,66.6,70
2025-10-16 06:35:30.897624+00:00,8,8,70,70,186,1860,67.5,70,3.03,66.5,70
2025-10-16 06:35:31.975640+00:00,8,8,69.9,70,186,1860,67.5,70,0,66.4,70
2025-10-16 06:35:33.053646+00:00,8,8,70,70,186,1860,67.5,70,0,66.3,70
2025-10-16 06:35:34.162901+00:00,8,8,70,70,186,1860,67.7,70,0,66.2,70
2025-10-16 06:35:35.240914+00:00,8,8,69.9,70,186,1860,67.5,70,0,66,70
2025-10-16 06:35:36.318925+00:00,8,8,70,70,186,1860,67.5,70,0,65.8,70
2025-10-16 06:35:37.381318+00:00,8,8,69.9,70,186,1860,67.6,70,0,65.7,70
2025-10-16 06:35:38.459328+00:00,8,8,69.9,70,186,1860,67.5,70,0,65.6,70
2025-10-16 06:35:39.568582+00:00,8,8,69.9,70,186,1860,67.5,70,0,65.7,70
2025-10-16 06:35:40.630978+00:00,8,8,69.9,70,186,1860,67.5,70,0,65.5,70
2025-10-16 06:35:41.708979+00:00,8,8,69.9,70,186,1860,67.6,70,0,65.5,70
2025-10-16 06:35:42.786991+00:00,8,8,70,70,186,1860,67.4,70,0,65.5,70
2025-10-16 06:35:43.865000+00:00,8,8,69.9,70,186,1860,67.4,70,0,65.5,70
2025-10-16 06:35:44.927389+00:00,8,8,69.9,70,186,1860,67.3,70,0,65.5,70
2025-10-16 06:35:46.036646+00:00,8,8,69.9,70,186,1860,67.3,70,0,65.6,70
2025-10-16 06:35:47.145902+00:00,8,8,69.9,70,186,1860,67.3,70,0,65.7,70
2025-10-16 06:35:48.208289+00:00,8,8,69.9,70,186,1860,67.2,70,0,65.8,70
2025-10-16 06:35:49.317556+00:00,8,8,69.9,70,186,1860,67.1,70,0,66,70
2025-10-16 06:35:50.442429+00:00,8,8,69.9,70,186,1860,67,70,0,66,70
2025-10-16 06:35:51.504816+00:00,8,8,69.9,70,186,1860,67.1,70,0,66.1,70
2025-10-16 06:35:52.582826+00:00,8,8,70,70,186,1860,67,70,0,66.3,70
2025-10-16 06:35:53.676464+00:00,8,8,69.9,70,186,1860,66.9,70,0,66.3,70
2025-10-16 06:35:54.770093+00:00,8,8,69.9,70,186,1860,66.9,70,0,66.4,70
2025-10-16 06:35:55.832481+00:00,8,8,69.9,70,186,1860,66.8,70,0,66.5,70
2025-10-16 06:35:56.910493+00:00,8,8,69.9,70,186,1860,66.9,70,0,66.7,70
2025-10-16 06:35:57.972892+00:00,8,8,70,70,186,1860,66.8,70,0,66.8,70
2025-10-16 06:35:59.129009+00:00,8,8,70,70,186,1860,66.7,70,0,66.9,70
2025-10-16 06:36:00.207033+00:00,8,8,69.9,70,186,1860,66.7,70,0,67,70
2025-10-16 06:36:01.347523+00:00,8,8,69.9,70,186,1860,66.6,70,0,67.1,70
2025-10-16 06:36:02.425536+00:00,8,8,69.9,70,186,1860,66.6,70,0,67.2,70
2025-10-16 06:36:03.503545+00:00,8,8,70,70,186,1860,66.7,70,0,67.3,70
2025-10-16 06:36:04.581554+00:00,8,8,70,70,186,1860,66.6,70,0,67.5,70
2025-10-16 06:36:05.643941+00:00,8,8,69.9,70,186,1860,66.5,70,0,67.5,70
2025-10-16 06:36:06.721955+00:00,8,8,69.9,70,186,1860,66.5,70,0,67.7,70
2025-10-16 06:36:07.799963+00:00,8,8,69.9,70,186,1860,66.5,70,0,67.7,70
2025-10-16 06:36:08.956024+00:00,8,8,70,70,186,1860,66.4,70,0,67.8,70
2025-10-16 06:36:10.049724+00:00,8,8,69.9,70,186,1860,66.5,70,0,67.9,70
2025-10-16 06:36:11.112114+00:00,8,8,69.9,70,186,1860,66.4,70,0,68,70
2025-10-16 06:36:12.174419+00:00,8,8,69.9,70,186,1860,66.5,70,0,68.2,70
2025-10-16 06:36:13.268135+00:00,8,8,70,70,186,1860,66.4,70,0,68.2,70
2025-10-16 06:36:14.330528+00:00,8,8,69.9,70,186,1860,66.3,70,0,68.2,70
2025-10-16 06:36:15.392921+00:00,8,8,70,70,186,1860,66.4,70,0,68.2,70
2025-10-16 06:36:16.470919+00:00,8,8,69.9,70,186,1860,66.3,70,0,68.1,70
2025-10-16 06:36:17.548924+00:00,8,8,69.9,70,186,1860,66.3,70,0,67.8,70
2025-10-16 06:36:18.626949+00:00,8,8,69.9,70,186,1860,66.3,70,0,67.6,70
2025-10-16 06:36:19.767444+00:00,8,8,69.9,70,186,1860,66.4,70,0,67.4,70
2025-10-16 06:36:20.845459+00:00,8,8,69.9,70,186,1860,66.4,70,0,67.2,70
2025-10-16 06:36:21.907844+00:00,8,8,70,70,186,1860,66.4,70,0,67,70
2025-10-16 06:36:22.970231+00:00,8,8,69.9,70,186,1860,66.5,70,0,66.8,70
2025-10-16 06:36:24.048240+00:00,8,8,69.9,70,186,1860,66.3,70,0,66.7,70
2025-10-16 06:36:25.141875+00:00,8,8,69.9,70,186,1860,66.3,70,3.09,66.4,70
2025-10-16 06:36:26.266751+00:00,8,8,69.9,70,186,1860,66.5,70,3.09,66.4,70
2025-10-16 06:36:27.360309+00:00,8,8,70.1,70,186,1860,66.5,70,3.09,66.3,70
2025-10-16 06:36:28.438400+00:00,8,8,69.9,70,186,1860,66.5,70,0,66.2,70
2025-10-16 06:36:29.500791+00:00,8,8,69.9,70,186,1860,66.5,70,0,66.1,70
2025-10-16 06:36:30.719328+00:00,8,8,70,70,186,1860,66.5,70,0,66.1,70
2025-10-16 06:36:31.813041+00:00,8,8,69.9,70,186,1860,66.6,70,0,66,70
